Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
-----------------------------------------------
                0.00    0.00       1/1           Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::setParameters(Teuchos::RCP<Teuchos::ParameterList> const&) (BelosBiCGStabSolMgr.hpp:390 @ 4fdd07) [30296]
[24492   0.0    0.00    0.00       1         Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::getValidParameters() const (BelosBiCGStabSolMgr.hpp:597 @ 4dbb60) [24492]
-----------------------------------------------
                0.00    0.00       1/1           Belos::OutputManager<double>::stream(Belos::MsgType) (BelosOutputManager.hpp:104 @ 544c7b) [30214]
[24493   0.0    0.00    0.00       1         Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestCombo.hpp:383 @ 492580) [24493]
-----------------------------------------------
                0.00    0.00       1/1           Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestMaxIters.hpp:186 @ 4943ec) [68175]
[24494   0.0    0.00    0.00       1         Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::printStatus(std::ostream&, Belos::StatusType) const (BelosStatusTestMaxIters.hpp:195 @ 48de60) [24494]
-----------------------------------------------
                0.00    0.00       1/1           Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestCombo.hpp:392 @ 49270b) [65742]
[24495   0.0    0.00    0.00       1         Belos::StatusTestMaxIters<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestMaxIters.hpp:182 @ 4943a0) [24495]
-----------------------------------------------
                0.00    0.00       1/1           Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestGenResNorm.hpp:593 @ 51aaf4) [68246]
[24496   0.0    0.00    0.00       1         Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::resFormStr() const (BelosStatusTestGenResNorm.hpp:275 @ 51a7f0) [24496]
-----------------------------------------------
                0.00    0.00       1/1           Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestGenResNorm.hpp:593 @ 51aaf4) [68246]
[24497   0.0    0.00    0.00       1         Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::printStatus(std::ostream&, Belos::StatusType) const (BelosStatusTestGenResNorm.hpp:621 @ 48e000) [24497]
-----------------------------------------------
                0.00    0.00       1/1           Belos::StatusTestCombo<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestCombo.hpp:392 @ 49270b) [65742]
[24498   0.0    0.00    0.00       1         Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestGenResNorm.hpp:589 @ 51aaa0) [24498]
-----------------------------------------------
                0.00    0.00       1/1           Teuchos::RCP<MueLu::Hierarchy<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > MueLu::CreateXpetraPreconditioner<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >(Teuchos::RCP<Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::ParameterList const&, Teuchos::RCP<Xpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >, Teuchos::RCP<Xpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >) (MueLu_CreateXpetraPreconditioner.hpp:108 @ 54e6ab) [36166]
[24499   0.0    0.00    0.00       1         MueLu::HierarchyManager<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::SetupHierarchy(MueLu::Hierarchy<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >&) const (MueLu_HierarchyManager.hpp:126 @ 573cc0) [24499]
-----------------------------------------------
                0.00    0.00       1/1           Teuchos::RCP<MueLu::SmootherBase<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >& MueLu::Level::Get<Teuchos::RCP<MueLu::SmootherBase<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >(std::string const&, MueLu::FactoryBase const*) [36530]
[24500   0.0    0.00    0.00       1         MueLu::Level::NumRequests(MueLu::FactoryBase const*, std::string const&) const (MueLu_Level.hpp:467 @ 4c9150) [24500]
-----------------------------------------------
                0.00    0.00       1/1           Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>::KokkosDeviceWrapperNode(Teuchos::ParameterList&) (KokkosCompat_ClassicNodeAPI_Wrapper.hpp:157 @ 4e7877) [38007]
[24501   0.0    0.00    0.00       1         Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>::checkConstructorEnd() const (KokkosCompat_ClassicNodeAPI_Wrapper.hpp:225 @ 4d7220) [24501]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::SetFixedBlockSize(int, int) [42298]
[24502   0.0    0.00    0.00       1         Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRangeMap() const (Xpetra_CrsMatrixWrap.hpp:506 @ 486ad0) [24502]
                0.00    0.00       1/1           Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRangeMap() const (Xpetra_TpetraCrsMatrix.hpp:414 @ 499420) [24504]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::SetFixedBlockSize(int, int) [42298]
[24503   0.0    0.00    0.00       1         Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::isFillComplete() const (Xpetra_CrsMatrixWrap.hpp:375 @ 486d90) [24503]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRangeMap() const (Xpetra_CrsMatrixWrap.hpp:506 @ 486ad0) [24502]
[24504   0.0    0.00    0.00       1         Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRangeMap() const (Xpetra_TpetraCrsMatrix.hpp:414 @ 499420) [24504]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::CreateDefaultView() (Xpetra_CrsMatrixWrap.hpp:629 @ 50ca88) [41160]
[24505   0.0    0.00    0.00       1         Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getColMap() const (Xpetra_TpetraCrsMatrix.hpp:334 @ 499740) [24505]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::CreateDefaultView() (Xpetra_CrsMatrixWrap.hpp:629 @ 50ca88) [41160]
[24506   0.0    0.00    0.00       1         Xpetra::TpetraCrsMatrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRowMap() const (Xpetra_TpetraCrsMatrix.hpp:331 @ 4998d0) [24506]
-----------------------------------------------
                0.00    0.00       1/1           Teuchos::RCP<Tpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > const> const Xpetra::toTpetra<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >(Teuchos::RCP<Xpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > const> const&) (Xpetra_TpetraMap.hpp:272 @ 4d4285) [42403]
[24507   0.0    0.00    0.00       1         Xpetra::Map<int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getMap() const (Xpetra_Map.hpp:211 @ 48cd70) [24507]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRowMap() const (Xpetra_Matrix.hpp:318 @ 54e71b) [72365]
[24508   0.0    0.00    0.00       1         Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRowMap(std::string) const (Xpetra_Matrix.hpp:321 @ 507ab0) [24508]
-----------------------------------------------
                0.00    0.00       1/1           Belos::OutputType& Teuchos::ParameterList::get<Belos::OutputType>(std::string const&) (Teuchos_ParameterList.hpp:929 @ 4f49dc) [47549]
[24509   0.0    0.00    0.00       1         void Teuchos::ParameterList::validateEntryType<Belos::OutputType>(std::string const&, std::string const&, Teuchos::ParameterEntry const&) const (Teuchos_ParameterList.hpp:1132 @ 4eaf50) [24509]
-----------------------------------------------
                0.00    0.00       1/1           Teuchos::ParameterEntry::leftshift(std::ostream&, bool) const [79104]
[24510   0.0    0.00    0.00       1         Teuchos::any::holder<std::string>::print(std::ostream&) const (Teuchos_any.hpp:222 @ 48a490) [24510]
-----------------------------------------------
                0.00    0.00       1/1           Teuchos::ParameterEntry::leftshift(std::ostream&, bool) const [79104]
[24511   0.0    0.00    0.00       1         Teuchos::any::holder<int>::print(std::ostream&) const (Teuchos_any.hpp:222 @ 489a60) [24511]
-----------------------------------------------
                0.00    0.00       1/1           void Teuchos::scan<int, int>(Teuchos::Comm<int> const&, Teuchos::ValueTypeReductionOp<int, int> const&, int, int const*, int*) [55772]
[24512   0.0    0.00    0.00       1         Teuchos::MpiComm<int>::scan(Teuchos::ValueTypeReductionOp<int, char> const&, int, char const*, char*) const (Teuchos_DefaultMpiComm.hpp:1086 @ 4ba940) [24512]
-----------------------------------------------
                0.00    0.00       1/1           Xpetra::Matrix<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::getRowMap(std::string) const (Xpetra_Matrix.hpp:322 @ 507be0) [72349]
[24513   0.0    0.00    0.00       1         Teuchos::Hashtable<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::get(std::string const&) const (Teuchos_Hashtable.hpp:282 @ 5075a0) [24513]
-----------------------------------------------
                0.00    0.00       1/1           Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::resFormStr() const (BelosStatusTestGenResNorm.hpp:275 @ 51a80d) [68203]
[24514   0.0    0.00    0.00       1         std::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >::basic_ostringstream(std::_Ios_Openmode) [clone .constprop.1538] (sstream:423 @ 4825d0) [24514]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >, std::allocator<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > > >::insert(__gnu_cxx::__normal_iterator<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > const*, std::vector<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >, std::allocator<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > > > >, unsigned long, Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > const&) (stl_vector.h:1054 @ 50cbb4) [96605]
[24515   0.0    0.00    0.00       1         std::vector<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >, std::allocator<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >*, std::vector<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > >, std::allocator<Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > > > >, unsigned long, Teuchos::Array<Teuchos::HashPair<std::string, Teuchos::RCP<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > > > const&) (vector.tcc:449 @ 50a8d0) [24515]
-----------------------------------------------
                0.00    0.00       1/1           Belos::BiCGStabSolMgr<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::solve() (BelosBiCGStabSolMgr.hpp:838 @ 544e01) [30584]
[24516   0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::resize(unsigned long) (stl_vector.h:673 @ 4d80b0) [24516]
-----------------------------------------------
                0.00    0.00       1/1           ~_Rb_tree (stl_tree.h:715 @ 4eeecf) [23272]
[24517   0.0    0.00    0.00       1         std::_Rb_tree<MueLu::FactoryBase const*, std::pair<MueLu::FactoryBase const* const, std::map<std::string const, Teuchos::RCP<MueLu::VariableContainer>, std::less<std::string const>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > > >, std::_Select1st<std::pair<MueLu::FactoryBase const* const, std::map<std::string const, Teuchos::RCP<MueLu::VariableContainer>, std::less<std::string const>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > > > >, std::less<MueLu::FactoryBase const*>, std::allocator<std::pair<MueLu::FactoryBase const* const, std::map<std::string const, Teuchos::RCP<MueLu::VariableContainer>, std::less<std::string const>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > > > > >::_M_erase(std::_Rb_tree_node<std::pair<MueLu::FactoryBase const* const, std::map<std::string const, Teuchos::RCP<MueLu::VariableContainer>, std::less<std::string const>, std::allocator<std::pair<std::string const, Teuchos::RCP<MueLu::VariableContainer> > > > > >*) (stl_tree.h:1239 @ 4eea60) [24517]
-----------------------------------------------
                0.00    0.00       1/1           ~_Rb_tree (stl_tree.h:715 @ 4e278d) [23250]
[24518   0.0    0.00    0.00       1         std::_Rb_tree<std::string, std::pair<std::string const, Teuchos::RCP<Teuchos::Time> >, std::_Select1st<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > >, std::less<std::string>, std::allocator<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > > >::_M_erase(std::_Rb_tree_node<std::pair<std::string const, Teuchos::RCP<Teuchos::Time> > >*) (stl_tree.h:1239 @ 4e23f0) [24518]
-----------------------------------------------
                0.00    0.00       1/1           ~_Rb_tree (stl_tree.h:715 @ 533400) [23294]
[24519   0.0    0.00    0.00       1         std::_Rb_tree<int, std::pair<int const, std::vector<std::pair<std::string, MueLu::FactoryBase const*>, std::allocator<std::pair<std::string, MueLu::FactoryBase const*> > > >, std::_Select1st<std::pair<int const, std::vector<std::pair<std::string, MueLu::FactoryBase const*>, std::allocator<std::pair<std::string, MueLu::FactoryBase const*> > > > >, std::less<int>, std::allocator<std::pair<int const, std::vector<std::pair<std::string, MueLu::FactoryBase const*>, std::allocator<std::pair<std::string, MueLu::FactoryBase const*> > > > > >::_M_erase(std::_Rb_tree_node<std::pair<int const, std::vector<std::pair<std::string, MueLu::FactoryBase const*>, std::allocator<std::pair<std::string, MueLu::FactoryBase const*> > > > >*) (stl_tree.h:1239 @ 5326e0) [24519]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [24376] (anonymous namespace)::convertRCPNodeToString(Teuchos::RCPNode const*) [24395] Teuchos::RCPNodeTmpl<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Xpetra::MatrixView<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4d1820) [24498] Belos::StatusTestGenResNorm<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::print(std::ostream&, int) const (BelosStatusTestGenResNorm.hpp:589 @ 51aaa0)
 [24415] Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::initializeBiCGStab(Belos::BiCGStabIterationState<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false> >&) (BelosBiCGStabIter.hpp:327 @ 53e120) [24471] Teuchos::RCPNodeTmpl<Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::delete_obj() (Teuchos_RCPNode.hpp:537 @ 49e300) [24499] MueLu::HierarchyManager<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::SetupHierarchy(MueLu::Hierarchy<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >&) const (MueLu_HierarchyManager.hpp:126 @ 573cc0)
 [24416] Belos::BiCGStabIter<double, Tpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace>, false>, Tpetra::Operator<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >::iterate() (BelosBiCGStabIter.hpp:454 @ 540fe0) [24472] Teuchos::RCPNodeTmpl<Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >, Teuchos::DeallocDelete<Xpetra::CrsMatrixWrap<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > > >::~RCPNodeTmpl() (Teuchos_RCPNode.hpp:519 @ 4cf530) [24402] void MueLu::HierarchyManager<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >::WriteData<Xpetra::MultiVector<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> > >(MueLu::Hierarchy<double, int, int, Kokkos::Compat::KokkosDeviceWrapperNode<Kokkos::Serial, Kokkos::HostSpace> >&, Teuchos::Array<int> const&, std::string const&) const (MueLu_HierarchyManager.hpp:277 @ 5170e0)
